BRISONr,BLUE,Trait,n_obs_modelo,n_genotipos_modelo,singular,status_modelo,Condition,Year,Location,Treatment,Nitrogen,Fungicide,Water,Trait_abbrev
BRISONr_21,0.457123485174354,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_210,0.3445303529969367,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_212,0.47790874249764986,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_213,0.4478920773540677,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_214,0.4647327654138363,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_215,0.4989095164636417,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_216,0.500415078394899,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_217,0.49058619308318874,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_218,0.5598527585392628,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_219,0.45215593095628914,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_22,0.4917478644711135,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_23,0.4734160800296406,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_24,0.5006829178240081,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_25,0.47061774086942487,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_27,0.41261995377647026,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_29,0.4668246445497631,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_3,0.5284354091610911,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_30,0.5212559649366549,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_31,0.5145563448948322,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_32,0.511431374028522,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_33,0.5418661030645864,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_34,0.45048691033261673,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_35,0.5094255603384293,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_36,0.48909352591239263,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_37,0.4420515301809351,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_38,0.5390976529247236,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_39,0.4140676841406768,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_4,0.5208777235648073,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_40,0.4730534846982091,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_41,0.47578673144736344,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_42,0.5194433606450772,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_43,0.4449197855727611,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_44,0.45607261396735094,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_45,0.4412535410674056,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_46,0.4724196459733039,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_47,0.45969510965671173,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_48,0.48861738547839034,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_49,0.4625962259409284,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_5,0.5004238795658581,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_50,0.4437051980941751,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_51,0.44987606333297114,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_52,0.5323626196643599,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_53,0.529533175499302,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_55,0.45929017465310024,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_56,0.4359087727055008,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_57,0.43053779158292227,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_58,0.5081219200584048,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_59,0.47466041132507775,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_6,0.5340750507852112,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_60,0.4715560083212478,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_61,0.4801539721526911,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_62,0.50047818583572,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_63,0.442899517982944,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_64,0.445532367257875,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_66,0.48396201381481563,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_67,0.4833293355720795,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_68,0.4648809523809524,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_69,0.4455636990592723,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_7,0.4990168419252799,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_70,0.44470811580446135,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_71,0.49170832019327104,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_72,0.45604223732549365,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_73,0.5046896913376601,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_74,0.49524030377676337,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_75,0.4720702302928268,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_76,0.4176569402102906,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_77,0.46692148172244136,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_78,0.44976266607098114,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_79,0.46112115732368897,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_8,0.5107796608546673,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_80,0.4652923742569603,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_81,0.4864635618366195,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_82,0.4465989535241613,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_83,0.5190081410112778,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_84,0.4028501542061043,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_85,0.4780551905387647,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_86,0.46855964314835247,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_87,0.6733033842497773,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_88,0.45231766697484016,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_89,0.46314494990986604,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_9,0.4513389941214892,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_92,0.47732220609579096,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_93,0.42715470916910175,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_94,0.4213188336553599,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_96,0.5150614479386678,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_97,0.44011633946192996,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_98,0.4198027711561703,Harvest_Index,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,HI
BRISONr_1,93.8829701449906,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_10,77.28399916926914,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_100,86.3431882773555,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_101,92.41965446152744,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_102,75.03502879078717,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_103,131.1988344102371,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_104,67.71749198349688,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_105,81.0946770101254,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_106,77.10754502848265,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_107,78.22115808656586,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_108,59.767243922363576,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_109,73.88927243759971,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_11,85.40652272204841,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_110,91.69291628690314,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_111,86.40668593064987,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_112,88.25956365768012,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_113,80.0960754386444,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_114,79.50390371379436,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_115,81.53266807045262,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_116,97.35542196735776,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_117,76.29041877823161,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_118,86.80045377197978,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_119,76.922288063853145,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_12,73.9373879214526,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_120,60.59210786243512,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_121,45.9370283018869,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_122,68.58873000642775,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_123,62.96139705882363,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_125,69.06571182277311,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_126,73.75889512806549,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_127,88.77806510495877,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_128,78.71683191469444,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_129,110.35792978273005,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_13,64.17055117540116,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_131,80.67502771179714,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_132,90.96385849691062,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_133,82.93068130932693,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_134,85.14479327867036,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_135,100.33199371796975,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_136,89.42794262424735,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_137,111.09212802833164,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_138,111.58862830894066,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_139,75.40368006008241,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_14,76.89718672339507,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_140,77.98827762828128,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_141,79.44205581066474,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_142,76.69239308691793,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_143,99.7317464020384,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_144,100.12760034745371,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_145,84.79940014114311,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_146,84.4162381581575,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_147,81.17516767135949,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_148,82.1721168595198,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_149,93.27587550636521,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_15,91.26589552184008,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_150,85.05854419911823,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_151,95.50182058920869,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_152,74.68595506702263,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_153,60.59399611758164,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_154,75.4842982090794,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_156,88.02369563545105,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_157,114.66331174317223,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_158,112.37423767455095,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_159,95.12720550764706,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_160,63.685521278886554,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_161,106.29673265284534,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_162,83.27800835125885,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_163,85.01081519465254,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_164,64.23866160551087,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_166,74.58993732810357,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_167,102.55033973962061,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_168,86.2842674961118,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_169,79.00038376227661,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_17,78.21946185827832,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_170,28.922417866308837,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_171,81.1000973882247,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_172,45.88438368750385,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_173,51.9497644790805,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_174,29.908403507346645,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
BRISONr_175,39.4440630947817,Straw,225,204,TRUE,lmer_ok,2016__KAL__LN_NF_RF,2016,KAL,LN_NF_RF,LN,NF,RF,Straw
